,rooms,type,meters,district,price,price_per_meter,terms_of_transaction,mortgage,floor 1,floor 2,living_area,window_view,repair ,type_of_house,year_at_home,parking,address,hospital_info,eat_info,school_info,average_time,toilet,balcony,elevators,service lift
984,2,квартира,74.2,р-н Красносельский,13100000.0,176550.0,свободная продажа,возможна,3.0,15.0,,Во двор,Евроремонт,Панельный,2004.0,Наземная,"Санкт-Петербург, просп. Кузнецова, 22к1",18,73,7,8.666666666666666,1.0,1.0,2,1
985,2,квартира,57.6,р-н Невский,13190000.0,228993.0,свободная продажа,возможна,5.0,11.0,30.0,На улицу,Без ремонта,,2023.0,,"Санкт-Петербург, Октябрьская наб., 86К2",15,88,1,6.333333333333333,1.0,1.0,1,0
986,2,квартира,51.9,р-н Центральный,13200000.0,254335.0,свободная продажа,возможна,5.0,5.0,31.5,На улицу,Без ремонта,Кирпичный,1956.0,,"Санкт-Петербург, 6-я Советская ул., 21/2",144,1126,64,11.0,1.0,0.0,0,0
987,3,квартира,79.5,р-н Выборгский,13200000.0,166038.0,свободная продажа,возможна,8.0,26.0,42.0,На улицу и двор,Дизайнерский,Кирпичный,2012.0,Наземная,"Санкт-Петербург, ул. Валерия Гаврилина, 5",12,73,2,11.0,1.0,1.0,2,1
988,1,квартира,39.2,р-н Фрунзенский,13200000.0,336735.0,свободная продажа,возможна,4.0,9.0,17.0,На улицу,Без ремонта,,,Подземная,"Санкт-Петербург, ул. Тосина, 5",28,155,9,13.333333333333334,1.0,1.0,2,2
989,1,квартира,42.25,р-н Московский,13300000.0,314793.0,свободная продажа,возможна,8.0,12.0,14.1,На улицу и двор,Евроремонт,Монолитный,2021.0,,"Санкт-Петербург, Кузнецовская ул., 58к1",25,179,13,5.333333333333333,1.0,1.0,1,1
990,3,квартира,82.7,р-н Кировский,13500000.0,163241.0,свободная продажа,,4.0,5.0,55.0,Во двор,Косметический,Кирпичный,1957.0,,"Санкт-Петербург, Краснопутиловская ул., 10",12,92,5,8.333333333333334,1.0,2.0,0,0
991,2,квартира,68.4,р-н Невский,13500000.0,197368.0,свободная продажа,возможна,5.0,17.0,30.7,,,Кирпичный,2010.0,Наземная,"Санкт-Петербург, ул. Бадаева, 14к4",26,129,15,5.666666666666667,1.0,1.0,1,0
992,2,квартира,63.4,р-н Кировский,13500000.0,212934.0,свободная продажа,возможна,2.0,10.0,35.2,На улицу и двор,Евроремонт,,2003.0,,"Санкт-Петербург, ул. Лени Голикова, 47к3",20,79,3,8.666666666666666,1.0,1.0,1,0
993,3,квартира,54.8,р-н Центральный,13500000.0,246350.0,свободная продажа,возможна,3.0,5.0,42.5,На улицу,Косметический,,1844.0,,"Санкт-Петербург, Фурштатская ул., 12",128,1116,60,12.0,1.0,0.0,1,0
994,2,квартира,58.8,р-н Фрунзенский,13490000.0,229422.0,свободная продажа,возможна,8.0,14.0,34.7,На улицу,Косметический,Монолитно-кирпичный,2009.0,Наземная,"Санкт-Петербург, Загребский бул., 9",23,113,4,10.0,1.0,0.0,1,1
995,3,квартира,75.0,р-н Приморский,13500000.0,180000.0,свободная продажа,возможна,17.0,18.0,46.6,На улицу и двор,Евроремонт,Монолитный,2019.0,Наземная,"Санкт-Петербург, Новоколомяжский просп., 12К1",30,65,5,20.333333333333332,0.0,1.0,1,1
996,2,квартира,44.0,р-н Приморский,13500000.0,306818.0,свободная продажа,возможна,4.0,12.0,29.0,На улицу и двор,Дизайнерский,Монолитный,2020.0,Многоуровневая,"Санкт-Петербург, ул. Плесецкая, 6",11,44,5,8.0,1.0,1.0,2,1
997,3,квартира,76.3,р-н Невский,14600000.0,191350.0,альтернатива,возможна,2.0,26.0,47.3,На улицу и двор,Евроремонт,Панельный,2014.0,Подземная,"Санкт-Петербург, ул. Белышева, 5/6",28,147,13,19.0,1.0,0.0,2,2
998,2,квартира,52.0,р-н Выборгский,14599000.0,280750.0,свободная продажа,возможна,3.0,5.0,32.4,Во двор,Евроремонт,Кирпичный,1940.0,Наземная,"Санкт-Петербург, ул. Академика Лебедева, 10А",73,433,23,10.666666666666666,1.0,0.0,0,0
999,3,квартира,71.8,р-н Приморский,14940000.0,208078.0,свободная продажа,возможна,6.0,9.0,43.6,,Евроремонт,Панельный,1989.0,,"Санкт-Петербург, Комендантский просп., 35К2",27,103,9,6.666666666666667,1.0,1.0,1,0
1000,2,квартира,58.7,р-н Невский,14800000.0,252129.0,свободная продажа,возможна,19.0,26.0,29.9,Во двор,Евроремонт,Кирпичный,2014.0,,"Санкт-Петербург, Рыбацкий просп., 18к2",2,28,0,10.333333333333334,1.0,1.0,1,1
1001,1,квартира,50.0,р-н Центральный,14900000.0,298000.0,свободная продажа,возможна,3.0,10.0,20.2,Во двор,Дизайнерский,Кирпичный,2015.0,Подземная,"Санкт-Петербург, Кременчугская ул., 13к2",104,848,41,18.666666666666668,1.0,1.0,1,1
1002,3,квартира,79.8,р-н Выборгский,14900000.0,186717.0,альтернатива,возможна,2.0,5.0,55.2,На улицу и двор,Косметический,Кирпичный,1953.0,Наземная,"Санкт-Петербург, Большой Сампсониевский просп., 92",37,188,12,6.666666666666667,1.0,0.0,0,0
1003,1,квартира,42.2,р-н Адмиралтейский,14900000.0,353081.0,свободная продажа,возможна,5.0,8.0,13.4,Во двор,Без ремонта,,2023.0,Подземная,"Санкт-Петербург, 12-я Красноармейская ул., 26",87,625,46,15.666666666666666,1.0,1.0,1,1
1004,1,квартира,38.6,р-н Красногвардейский,14940000.0,387047.0,свободная продажа,возможна,15.0,15.0,10.5,Во двор,Евроремонт,Монолитный,2018.0,Подземная,"Санкт-Петербург, Магнитогорская ул., 3к2",25,149,8,10.0,1.0,1.0,1,1
1005,1,квартира,37.4,р-н Приморский,14900000.0,398396.0,свободная продажа,возможна,3.0,14.0,13.3,Во двор,Дизайнерский,Монолитный,2021.0,Подземная,"Санкт-Петербург, Студенческая ул., 14к1",37,174,14,5.666666666666667,1.0,1.0,1,1
1006,2,квартира,58.7,р-н Красносельский,14970000.0,255026.0,свободная продажа,возможна,17.0,19.0,30.1,На улицу и двор,Косметический,Монолитно-кирпичный,2014.0,,"Санкт-Петербург, ул. Адмирала Черокова, 18к3",12,62,4,12.666666666666666,1.0,3.0,1,1
1007,1,квартира,53.6,р-н Адмиралтейский,14990000.0,279664.0,свободная продажа,возможна,2.0,6.0,17.2,Во двор,Косметический,Кирпичный,2005.0,,"Санкт-Петербург, Рижский просп., 4-6",87,671,50,11.333333333333334,1.0,1.0,1,0
1008,2,квартира,70.0,р-н Московский,15000000.0,214286.0,свободная продажа,возможна,7.0,19.0,36.0,На улицу и двор,Без ремонта,Кирпичный,2021.0,,"Санкт-Петербург, 1-й Предпортовый проезд, 15",18,112,11,5.666666666666667,1.0,1.0,2,0
1009,3,квартира,81.7,р-н Невский,14999900.0,183597.0,свободная продажа,возможна,1.0,18.0,29.4,Во двор,Дизайнерский,Панельный,2005.0,,"Санкт-Петербург, Товарищеский просп., 32к2",27,148,7,8.666666666666666,1.0,1.0,2,0
1010,2,квартира,49.13,р-н Невский,15000000.0,305312.0,переуступка,возможна,10.0,15.0,22.2,,,Монолитно-кирпичный,,,"Санкт-Петербург, Дальневосточный просп., 19к1",31,163,13,6.666666666666667,0.0,1.0,0,0
1011,2,квартира,74.0,р-н Красногвардейский,14990000.0,202568.0,свободная продажа,возможна,4.0,14.0,36.0,На улицу,Косметический,Кирпичный,2008.0,,"Санкт-Петербург, просп. Металлистов, 15",18,109,6,0.0,1.0,0.0,1,0
1012,2,квартира,55.24,р-н Петродворцовый,14950000.0,270637.0,переуступка,возможна,4.0,4.0,23.6,На улицу и двор,,Монолитный,,Подземная,"Санкт-Петербург, мкр. Стрельна, просп. Буденного",0,0,0,15.666666666666666,1.0,2.0,1,0
1013,3,квартира,55.9,р-н Красногвардейский,14980000.0,267979.0,свободная продажа,возможна,4.0,5.0,42.0,На улицу,Евроремонт,Панельный,1961.0,Наземная,"Санкт-Петербург, просп. Шаумяна, 27",28,175,8,10.333333333333334,1.0,1.0,0,0
1014,1,квартира,38.2,р-н Адмиралтейский,14990000.0,392408.0,свободная продажа,возможна,2.0,8.0,10.7,Во двор,Без ремонта,,2022.0,,"Санкт-Петербург, наб. Обводного Канала, 106",82,474,37,7.0,1.0,1.0,0,0
1015,1,квартира,42.0,р-н Василеостровский,15200000.0,361905.0,свободная продажа,,8.0,10.0,17.3,,,Монолитно-кирпичный,2016.0,,"Санкт-Петербург, просп. Малый Васильевского острова, 64к1",0,0,0,0.0,1.0,0.0,0,0
1016,2,квартира,68.0,р-н Василеостровский,15250000.0,224265.0,свободная продажа,возможна,4.0,14.0,25.0,На улицу,Без ремонта,Панельный,2023.0,,"Санкт-Петербург, наб. Миклухо-Маклая, 1к1",0,0,0,26.666666666666668,2.0,1.0,1,1
1017,1,квартира,35.9,р-н Адмиралтейский,15250000.0,424791.0,свободная продажа,возможна,2.0,3.0,14.9,Во двор,Без ремонта,Кирпичный,1837.0,,"Санкт-Петербург, пер. Пирогова, 15",105,1046,70,16.0,1.0,0.0,0,0
1018,2,квартира,62.4,р-н Центральный,15250000.0,244391.0,свободная продажа,,3.0,4.0,39.1,На улицу,Косметический,Кирпичный,1906.0,Наземная,"Санкт-Петербург, Кирилловская ул., 4Д",122,874,43,13.0,1.0,0.0,1,0
